JD;Date;Time;Year;Mercury Perihelion;Mercury Asc Node;Mercury Arg Peri;Mercury Ecliptic Inclination;Mercury Asc Node InvPlane;Mercury Asc Node InvPlane MaxIncl;Mercury Inclination Phase Angle;Mercury InvPlane Inclination;Mercury arcsec / century;Mercury Precession Fluctuation;Venus Perihelion;Venus Asc Node;Venus Arg Peri;Venus Ecliptic Inclination;Venus Asc Node InvPlane;Venus Asc Node InvPlane MaxIncl;Venus Inclination Phase Angle;Venus InvPlane Inclination;Venus arcsec / century;Venus Precession Fluctuation;EARTH LONGITUDE FORMULA;EARTH ERD HELPER;EARTH Eccentricity;EARTH OBLIQUITY (deg);Earth Perihelion;Earth Asc Node InvPlane;Earth Asc Node InvPlane MaxIncl;Earth InvPlane Inclination;Earth arcsec / century;Earth Precession Fluctuation;Mars Perihelion;Mars Asc Node;Mars Arg Peri;Mars Ecliptic Inclination;Mars Asc Node InvPlane;Mars Asc Node InvPlane MaxIncl;Mars Inclination Phase Angle;Mars InvPlane Inclination;Mars arcsec / century;Mars Precession Fluctuation;Jupiter Perihelion;Jupiter Asc Node;Jupiter Arg Peri;Jupiter Ecliptic Inclination;Jupiter Asc Node InvPlane;Jupiter Asc Node InvPlane MaxIncl;Jupiter Inclination Phase Angle;Jupiter InvPlane Inclination;Jupiter arcsec / century;Jupiter Precession Fluctuation;Saturn Perihelion;Saturn Asc Node;Saturn Arg Peri;Saturn Ecliptic Inclination;Saturn Asc Node InvPlane;Saturn Asc Node InvPlane MaxIncl;Saturn Inclination Phase Angle;Saturn InvPlane Inclination;Saturn arcsec / century;Saturn Precession Fluctuation;Uranus Perihelion;Uranus Asc Node;Uranus Arg Peri;Uranus Ecliptic Inclination;Uranus Asc Node InvPlane;Uranus Asc Node InvPlane MaxIncl;Uranus Inclination Phase Angle;Uranus InvPlane Inclination;Uranus arcsec / century;Uranus Precession Fluctuation;Neptune Perihelion;Neptune Asc Node;Neptune Arg Peri;Neptune Ecliptic Inclination;Neptune Asc Node InvPlane;Neptune Asc Node InvPlane MaxIncl;Neptune Inclination Phase Angle;Neptune InvPlane Inclination;Neptune arcsec / century;Neptune Precession Fluctuation;;;;INPUT ICRF YEARS;111;333888
-3175387;-13417;12:00:00;-13406;52,477413;54,569478;357,907935;7,913994;9,989355;203,3195;166,669855;6,347445;617,2864865;83,57458309;118,909577;93,514665;25,394912;4,096751;46,394311;203,3195;203,074811;2,084614;-732,3340541;-926,4111098;190,584769;-0,000981619;0,01496134;24,494932;190,449806;234,675867;203,3195;2,022861;5825,938378;-384,5274066;261,525481;68,532255;192,993225;3,055519;282,887363;203,3195;79,567863;4,006014;1815,612973;133,6118229;294,750389;56,169092;238,581298;1,551711;229,833111;203,3195;26,513611;0,473354;2047,715676;106,9451179;221,880147;135,299052;86,581095;1,252185;251,701023;23,3195;228,381523;0,830944;-3130,164324;-24,93143186;122,321832;0,853549;121,468284;1,121607;257,965867;203,3195;54,646367;1,071656;1215,713514;51,25117884;36,904109;140,263023;256,641086;1,661849;183,734311;203,3195;340,414811;0,731866;206,6659459;12,58889017;;;;;;
-3134846;-13304;12:00:00;-13295;52,669049;54,594606;358,074443;7,908391;10,153913;203,3195;166,834413;6,347437;621,5221622;87,81025877;118,704508;93,582472;25,122036;4,094322;46,45415;203,3195;203,13465;2,085047;-665,0886486;-859,1657044;192,401233;-0,000886753;0,01491502;24,498602;192,256894;235,034901;203,3195;2,020783;5860,825946;-349,639839;262,084673;68,434849;193,649824;3,044121;283,405968;203,3195;80,086468;3,98606;1813,595676;131,5945256;295,380408;55,990598;239,38981;1,549998;230,431502;203,3195;27,112002;0,472774;2043,304865;102,5343071;220,918421;135,386262;85,532159;1,243273;250,743597;23,3195;227,424097;0,828882;-3119,111351;-13,87845888;122,696417;0,558914;122,137502;1,120017;258,324901;203,3195;55,005401;1,07118;1214,87027;50,4079356;36,967923;140,163288;256,804635;1,663503;183,79415;203,3195;340,47465;0,731898;206,9643243;12,88726855;;;;;;
-3094304;-13192;12:00:00;-13184;52,861814;54,618729;358,243085;7,902762;10,318475;203,3195;166,998975;6,347429;625,1837838;91,47188039;118,523373;93,647568;24,875805;4,091846;46,513991;203,3195;203,194491;2,08548;-587,4648649;-781,5419206;194,2289486;-0,000785388;0,01486909;24,50211;194,075529;235,393945;203,3195;2,018685;5898,275676;-312,1901093;262,643304;68,341335;194,301969;3,032719;283,924587;203,3195;80,605087;3,966074;1811,776216;129,7750661;296,009095;55,819239;240,189855;1,548288;231,029908;203,3195;27,710408;0,472182;2038,984865;98,21430707;219,960086;135,469987;84,490099;1,234996;249,786147;23,3195;226,466647;0,826852;-3108,113514;-2,880621047;123,070754;0,276057;122,794696;1,118409;258,683945;203,3195;55,364445;1,070702;1214,065946;49,60361127;37,031799;140,067544;256,964255;1,665146;183,853991;203,3195;340,534491;0,73193;207,1654054;13,08834963;;;;;;
-3053762;-13081;12:00:00;-13073;53,055512;54,641838;358,413674;7,897107;10,483036;203,3195;167,163536;6,347421;628,2097297;94,49782634;118,369014;93,709924;24,65909;4,089323;46,573831;203,3195;203,254331;2,085915;-500,6237838;-694,7008396;196,0686283;-0,000677603;0,01482361;24,505455;195,906354;235,752988;203,3195;2,016565;5937,810811;-272,6549741;263,201395;68,251758;194,949637;3,021313;284,443206;203,3195;81,123706;3,946058;1810,024865;128,0237148;296,636435;55,655095;240,981341;1,546579;231,628314;203,3195;28,308814;0,471579;2034,616216;93,84565842;219,005188;135,550187;83,455001;1,227362;248,828698;23,3195;225,509198;0,824853;-3096,966486;8,26640598;123,44483;0,005109;123,439721;1,116784;259,042988;203,3195;55,723488;1,070222;1213,219459;48,75712478;37,095702;139,975831;257,119872;1,666778;183,913831;203,3195;340,594331;0,731962;207,252973;13,17591719;;;;;;
-3013220;-12969;12:00:00;-12962;53,249943;54,663921;358,586022;7,891427;10,647598;203,3195;167,328098;6,347414;630,587027;96,87512363;118,243856;93,769513;24,474343;4,086753;46,633672;203,3195;203,314172;2,086351;-405,9178378;-599,9948936;197,9209711;-0,000563521;0,01477862;24,508633;197,750048;236,112032;203,3195;2,014424;5979,548108;-230,9176768;263,758988;68,166155;195,592833;3,009906;284,961824;203,3195;81,642324;3,926013;1808,40973;126,4085796;297,262435;55,498231;241,764204;1,544873;232,22672;203,3195;28,90722;0,470963;2030,27027;89,49971248;218,053744;135,626829;82,426915;1,22038;247,871248;23,3195;224,551748;0,822887;-3085,764324;19,46856814;123,818639;359,746178;124,07246;1,11514;259,402032;203,3195;56,082532;1,06974;1212,353514;47,89117884;37,159599;139,888183;257,271416;1,668399;183,973672;203,3195;340,654172;0,731994;207,2335135;13,15645773;;;;;;
-2972678;-12857;12:00:00;-12851;53,444905;54,68497;358,759935;7,885722;10,81216;203,3195;167,49266;6,347406;632,3091892;98,5972858;118,149886;93,826312;24,323573;4,084136;46,693513;203,3195;203,374013;2,086787;-304,7675676;-498,8446233;199,7866572;-0,000443311;0,0147342;24,511645;199,607272;236,471076;203,3195;2,012262;6023,429189;-187,0365957;264,316128;68,08456;196,231568;2,998498;285,480443;203,3195;82,160943;3,905942;1806,940541;124,9393905;297,887101;55,348713;242,538388;1,543168;232,825126;203,3195;29,505626;0,470336;2025,943784;85,17322599;217,105768;135,699882;81,405885;1,214055;246,913798;23,3195;223,594298;0,820955;-3074,516757;30,71613571;124,192175;359,499373;124,692801;1,113479;259,761076;203,3195;56,441576;1,069256;1211,468108;47,00577343;37,223456;139,80464;257,418816;1,67001;184,033513;203,3195;340,714013;0,732026;207,1037838;13,026728;;;;;;
-2932136;-12745;12:00:00;-12740;53,640191;54,704976;358,935215;7,879991;10,976721;203,3195;167,657221;6,347399;633,36;99,64809661;118,08863;93,880298;24,208332;4,081472;46,753353;203,3195;203,433853;2,087225;-198,6681081;-392,7451639;201,6663431;-0,000317187;0,01469039;24,514489;201,478668;236,830119;203,3195;2,01008;6069,392432;-141,0733525;264,872863;68,007007;196,865857;2,98709;285,999061;203,3195;82,679561;3,885846;1805,627027;123,6258769;298,510443;55,206603;243,30384;1,541466;233,423532;203,3195;30,104032;0,469697;2021,64973;80,87917194;216,161263;135,769316;80,391947;1,208393;245,956349;23,3195;222,636849;0,819056;-3063,259459;41,97343301;124,56543;359,264796;125,300635;1,1118;260,120119;203,3195;56,800619;1,06877;1210,556757;46,09442208;37,28724;139,725235;257,562005;1,671609;184,093353;203,3195;340,773853;0,732058;206,867027;12,78997125;;;;;;
-2891594;-12634;12:00:00;-12629;53,835594;54,72393;359,111664;7,874236;11,141283;203,3195;167,821783;6,347391;633,7394595;100,0275561;118,061152;93,931444;24,129708;4,078762;46,813194;203,3195;203,493694;2,087664;-89,11783784;-283,1948936;203,5606563;-0,000185409;0,01464725;24,517163;203,364855;237,189163;203,3195;2,007877;6117,363243;-93,10254169;265,429247;67,933533;197,495714;2,975685;286,51768;203,3195;83,19818;3,865726;1804,488649;122,4874986;299,132476;55,071967;244,060509;1,539765;234,021938;203,3195;30,702438;0,469046;2017,404324;76,63376653;215,220231;135,835098;79,385133;1,203397;244,998899;23,3195;221,679399;0,817191;-3051,995676;53,23721679;124,938398;359,042555;125,895843;1,110104;260,479163;203,3195;57,159663;1,068282;1209,625946;45,16361127;37,35092;139,65001;257,70091;1,673197;184,153194;203,3195;340,833694;0,732089;206,5297297;12,45267395;;;;;;
-2851052;-12552;12:00:00;-12518;54,030906;54,741823;359,289083;7,868456;11,305845;203,3195;167,986345;6,347384;633,4443243;99,73242093;118,068051;93,979728;24,088323;4,076005;46,873034;203,3195;203,553534;2,088104;22,37513514;-171,7019206;205,4701894;-4,82929E-05;0,01460483;24,519667;205,266426;237,548206;203,3195;2,005653;6167,257297;-43,20848764;265,985334;67,864173;198,121162;2,964283;287,036298;203,3195;83,716798;3,845585;1803,525405;121,5242553;299,753215;54,944864;244,808351;1,538066;234,620344;203,3195;31,300844;0,468384;2013,207568;72,43700978;214,282663;135,8972;78,385464;1,199071;244,04145;23,3195;220,72195;0,81536;-3040,761081;64,47181139;125,311069;358,832751;126,478319;1,10839;260,838206;203,3195;57,518706;1,067792;1208,662703;44,20036803;37,414465;139,578992;257,835472;1,674774;184,213034;203,3195;340,893534;0,732121;206,0918919;12,01483611;;;;;;
-2810511;-12439;12:00:00;-12407;54,225924;54,758648;359,467276;7,862652;11,470406;203,3195;168,150906;6,347377;632,4908108;98,77890742;118,109471;94,025127;24,084344;4,073202;46,932874;203,3195;203,613374;2,088545;134,3351351;-59,74192064;207,3954944;9,37962E-05;0,01456319;24,522;207,183895;237,907241;203,3195;2,003408;6218,818378;8,352593445;266,541184;67,798952;198,742232;2,952885;287,554917;203,3195;84,235417;3,825424;1802,756757;120,7556067;300,372665;54,825356;245,547309;1,536369;235,218735;203,3195;31,899235;0,46771;2009,027027;68,25646924;213,348569;135,955591;77,392978;1,195416;243,084024;23,3195;219,764524;0,813565;-3029,494054;75,73883841;125,683425;358,635481;127,047944;1,106659;261,197241;203,3195;57,877741;1,0673;1207,641081;43,17874641;37,477844;139,512218;257,965626;1,676339;184,272874;203,3195;340,953374;0,732152;205,5535135;11,47645773;;;;;;
-2769969;-12327;12:00:00;-12296;54,420442;54,774396;359,646046;7,856824;11,634964;203,3195;168,315464;6,34737;630,8691892;97,1572858;118,185124;94,067623;24,117502;4,070353;46,992714;203,3195;203,673214;2,088987;245,3610811;51,2840253;209,3370773;0,000240444;0,01452237;24,524159;209,117882;238,266285;203,3195;2,001143;6272,39027;61,92448534;267,096845;67,737907;199,358938;2,941493;288,073522;203,3195;84,754022;3,805244;1802,143784;120,1426337;300,990877;54,71349;246,277387;1,534674;235,817141;203,3195;32,497641;0,467025;2005,011892;64,2413341;212,417881;136,010247;76,407634;1,192431;242,126574;23,3195;218,807074;0,811806;-3018,447568;86,7853249;126,055475;358,450828;127,604648;1,10491;261,556285;203,3195;58,236785;1,066806;1206,648649;42,18631397;37,541034;139,449713;258,091321;1,677893;184,332714;203,3195;341,013214;0,732184;204,9405405;10,86348476;;;;;;
-2729427;-12216;12:00:00;-12185;54,614275;54,78906;359,825215;7,850972;11,799525;203,3195;168,480025;6,347363;628,6475676;94,93566417;118,294304;94,107192;24,187113;4,067458;47,052555;203,3195;203,733055;2,08943;354,0972973;160,0202415;211,2953919;0,00039118;0,01448244;24,526145;211,068826;238,625328;203,3195;1,998858;6327,385946;116,920161;267,652406;67,681064;199,971341;2,930108;288,592141;203,3195;85,272641;3,785048;1801,819459;119,8183094;301,607861;54,609328;246,998533;1,532981;236,415547;203,3195;33,096047;0,466329;2001,029189;60,2586314;211,490594;136,06114;75,429454;1,190116;241,169125;23,3195;217,849625;0,810083;-3007,417297;97,81559517;126,427199;358,278891;128,148308;1,103144;261,915328;203,3195;58,595828;1,06631;1205,591351;41,12901668;37,604009;139,391512;258,212496;1,679436;184,392555;203,3195;341,073055;0,732215;204,2432432;10,16618746;;;;;;
-2688885;-12104;12:00:00;-12074;54,807233;54,802632;0,004601;7,845096;11,964087;203,3195;168,644587;6,347356;625,8097297;92,09782634;118,435918;94,143815;24,292103;4,064517;47,112395;203,3195;203,792895;2,089874;459,2886486;265,2115929;213,2708346;0,000545487;0,01444344;24,527956;213,037167;238,984372;203,3195;1,996552;6383,808649;173,3428637;268,207918;67,628454;200,579464;2,91873;289,110759;203,3195;85,791259;3,764836;1801,660541;119,6593905;302,223644;54,512923;247,710721;1,53129;237,013953;203,3195;33,694453;0,465621;1997,134054;56,36349626;210,566671;136,108243;74,458428;1,188467;240,211675;23,3195;216,892175;0,808396;-2996,507027;108,7258654;126,798585;358,119757;128,678828;1,101361;262,274372;203,3195;58,954872;1,065812;1204,495135;40,03280046;37,666746;139,337647;258,329099;1,680967;184,452395;203,3195;341,132895;0,732246;203,4713514;9,394295572;;;;;;
-2648343;-11992;12:00:00;-11963;54,999141;54,815104;0,184037;7,839198;12,128649;203,3195;168,809149;6,347349;622,4043243;88,69242093;118,608513;94,177472;24,431041;4,061531;47,172236;203,3195;203,852736;2,090319;559,7675676;365,6905118;215,2637384;0,000702794;0,01440543;24,529591;215,023294;239,343415;203,3195;1,994226;6441,492973;231,027188;268,763447;67,580101;201,183345;2,907363;289,629378;203,3195;86,309878;3,744611;1801,715676;119,7145256;302,838256;54,424323;248,413933;1,5296;237,612359;203,3195;34,292859;0,464902;1993,336216;52,56565842;209,646069;136,151532;73,494537;1,187481;239,254225;23,3195;215,934725;0,806747;-2985,736216;119,4966763;127,169622;357,973508;129,196114;1,09956;262,633415;203,3195;59,313915;1,065312;1203,363243;38,90090857;37,729226;139,288144;258,441082;1,682487;184,512236;203,3195;341,192736;0,732277;202,6378378;8,560782059;;;;;;
-2607801;-11880;12:00:00;-11852;55,189838;54,826472;0,363366;7,833276;12,29321;203,3195;168,97371;6,347343;618,4767568;84,76485336;118,810309;94,208146;24,602163;4,058498;47,232077;203,3195;203,912577;2,090765;654,4735135;460,3964577;217,2743682;0,000862488;0,01436845;24,531036;217,027541;239,702459;203,3195;1,99188;6500,260541;289,7947556;269,319057;67,536039;201,783018;2,896006;290,147996;203,3195;86,828496;3,724374;1801,978378;119,9772283;303,451727;54,343577;249,10815;1,527913;238,210765;203,3195;34,891265;0,464172;1989,635676;48,86511788;208,728736;136,190984;72,537753;1,187151;238,296776;23,3195;214,977276;0,805135;-2975,134054;130,0988384;127,540297;357,840223;129,700074;1,097743;262,992459;203,3195;59,672959;1,06481;1202,189189;37,72685451;37,791434;139,243029;258,548406;1,683995;184,572077;203,3195;341,252577;0,732308;201,7556757;7,678619897;;;;;;
-2567259;-11769;12:00:00;-11741;55,379177;54,836727;0,54245;7,827331;12,457772;203,3195;169,138272;6,347336;614,0724324;80,36052904;119,039233;94,235818;24,803416;4,055421;47,291917;203,3195;203,972417;2,091213;742,4562162;548,3791604;219,3029154;0,001023906;0,01433256;24,532318;219,050179;240,061503;203,3195;1,989514;6559,907027;349,4412421;269,874814;67,496288;202,378526;2,88466;290,666615;203,3195;87,347115;3,704127;1802,455135;120,453985;304,064093;54,270734;249,793358;1,526227;238,809171;203,3195;35,489671;0,463431;1986,051892;45,2813341;207,814614;136,226574;71,58804;1,187472;237,339326;23,3195;214,019826;0,803561;-2964,72;140,5128925;127,910599;357,719983;130,190615;1,095909;263,351503;203,3195;60,032003;1,064307;1200,979459;36,51712478;37,853358;139,202327;258,651031;1,685492;184,631917;203,3195;341,312417;0,732339;200,8345946;6,757538815;;;;;;
-2526717;-11657;12:00:00;-11630;55,56703;54,845863;0,721167;7,821364;12,622334;203,3195;169,302834;6,34733;609,252973;75,54106958;119,292951;94,26047;25,03248;4,052298;47,351758;203,3195;204,032258;2,091661;822,8691892;628,7921334;221,3494937;0,001186348;0,01429781;24,533421;221,091414;240,420546;203,3195;1,987128;6620,221622;409,7558367;270,430781;67,460873;202,969908;2,873328;291,185233;203,3195;87,865733;3,683871;1803,136216;121,1350661;304,675387;54,205839;250,469548;1,524543;239,407577;203,3195;36,088077;0,462679;1982,575135;41,80457734;206,903635;136,258282;70,645353;1,188436;236,381877;23,3195;213,062377;0,802026;-2954,526486;150,706406;128,280513;357,612862;130,667651;1,094058;263,710546;203,3195;60,391046;1,063802;1199,721081;35,25874641;37,914988;139,166066;258,748922;1,686977;184,691758;203,3195;341,372258;0,73237;199,8810811;5,804025302;;;;;;
-2486175;-11545;12:00:00;-11519;55,753287;54,853874;0,899414;7,815375;12,786895;203,3195;169,467395;6,347323;604,0767568;70,36485336;119,5689;94,282088;25,286812;4,049131;47,411598;203,3195;204,092098;2,09211;894,9697297;700,892674;223,4141349;0,001349077;0,01426423;24,534344;223,151377;240,77959;203,3195;1,984722;6680,961081;470,4952961;270,987019;67,429818;203,5572;2,86201;291,703852;203,3195;88,384352;3,663609;1804,015135;122,013985;305,285647;54,148932;251,136714;1,52286;240,005983;203,3195;36,686483;0,461917;1979,221622;38,45106383;205,995724;136,286086;69,709638;1,190033;235,424427;23,3195;212,104927;0,80053;-2944,576216;160,6566763;128,650027;357,518928;131,131099;1,09219;264,06959;203,3195;60,75009;1,063295;1198,423784;33,96144911;37,976322;139,134272;258,84205;1,68845;184,751598;203,3195;341,432098;0,7324;198,9210811;4,844025302;;;;;;
-2445634;-11432;12:00:00;-11408;55,93786;54,860754;1,077105;7,809364;12,951453;203,3195;169,631953;6,347317;598,6151351;64,90323174;119,86432;94,300655;25,563665;4,045918;47,471437;203,3195;204,151937;2,092561;958,1189189;764,0418631;225,4967854;0,001511323;0,01423188;24,535087;225,23007;241,138625;203,3195;1,982296;6741,707027;531,2412421;271,543571;67,403146;204,140425;2,850707;292,222458;203,3195;88,902958;3,643342;1805,033514;123,0323634;305,894894;54,100057;251,794838;1,521179;240,604374;203,3195;37,284874;0,461143;1975,936216;35,16565842;205,090822;136,309966;68,780856;1,192253;234,467001;23,3195;211,147501;0,799073;-2934,817297;170,4155952;129,019118;357,438251;131,580867;1,090305;264,428625;203,3195;61,109125;1,062786;1197,051892;32,58955722;38,037359;139,10696;258,930399;1,689911;184,811437;203,3195;341,491937;0,732431;197,9578378;3,880782059;;;;;;
-2405092;-11321;12:00:00;-11297;56,120694;54,866499;1,254195;7,80333;13,116015;203,3195;169,796515;6,347311;592,9751351;59,26323174;120,176314;94,316157;25,860158;4,042661;47,531278;203,3195;204,211778;2,093012;1011,872432;817,7953767;227,5973032;0,00167229;0,0142008;24,535649;227,327566;241,497668;203,3195;1,979851;6802,68973;592,2239448;272,10052;67,380877;204,719643;2,839421;292,741076;203,3195;89,421576;3,623071;1806,321081;124,319931;306,503199;54,05925;252,443949;1,5195;241,20278;203,3195;37,88328;0,460359;1972,881081;32,11052329;204,188794;136,329904;67,85889;1,195085;233,509552;23,3195;210,190052;0,797656;-2925,496216;179,7366763;129,387791;357,370892;132,016899;1,088404;264,787668;203,3195;61,468168;1,062275;1195,696216;31,23388154;38,098107;139,084162;259,013944;1,691361;184,871278;203,3195;341,551778;0,732461;197,0205405;2,943484761;;;;;;
-2364550;-11209;12:00:00;-11186;56,301749;54,871103;1,430646;7,797276;13,280576;203,3195;169,961076;6,347305;587,2054054;53,49350201;120,50184;94,328579;26,173261;4,039359;47,591119;203,3195;204,271619;2,093465;1055,76;861,6829442;229,7154556;0,00183116;0,01417104;24,536029;229,443694;241,856712;203,3195;1,977386;6863,117838;652,6520529;272,6579;67,363031;205,29487;2,828153;293,259695;203,3195;89,940195;3,602798;1807,718919;125,7177688;307,110583;54,026549;253,084034;1,517822;241,801186;203,3195;38,481686;0,459564;1969,894054;29,12349626;203,289567;136,345881;66,943686;1,198517;232,552102;23,3195;209,232602;0,796278;-2916,411892;188,8210006;129,756024;357,316914;132,43911;1,086486;265,146712;203,3195;61,827212;1,061763;1194,269189;29,80685451;38,158573;139,065889;259,092684;1,692798;184,931119;203,3195;341,611619;0,732492;196,1059459;2,028890167;;;;;;
-2324008;-11097;12:00:00;-11075;56,481018;54,87456;1,606458;7,7912;13,445138;203,3195;170,125638;6,347299;581,412973;47,70106958;120,837773;94,337909;26,499863;4,036013;47,650959;203,3195;204,331459;2,093918;1089,512432;895,4353767;231,8509175;0,001987102;0,01414263;24,536226;231,578243;242,215755;203,3195;1,974902;6922,861622;712,3958367;273,215756;67,349627;205,866129;2,816904;293,778313;203,3195;90,458813;3,582525;1809,262703;127,2615526;307,717086;54,001989;253,715098;1,516146;242,399592;203,3195;39,080092;0,458759;1967,036757;26,26619896;202,393036;136,357881;66,035155;1,202535;231,594652;23,3195;208,275152;0,794942;-2907,668108;197,5647844;130,123802;357,276373;132,84743;1,084552;265,505755;203,3195;62,186255;1,061249;1192,793514;28,33117884;38,218774;139,052167;259,166607;1,694224;184,990959;203,3195;341,671459;0,732522;195,2464865;1,169430707;;;;;;
-2283466;-10985;12:00:00;-10964;56,658523;54,876867;1,781655;7,785103;13,6097;203,3195;170,2902;6,347293;575,6918919;41,9799885;121,180934;94,344135;26,836799;4,032623;47,7108;203,3195;204,3913;2,094373;1112,954595;918,8775388;234,0032709;0,002139277;0,01411562;24,536241;233,730902;242,574799;203,3195;1,972398;6981,596757;771,1309718;273,774125;67,340686;206,433439;2,805675;294,296932;203,3195;90,977432;3,562253;1810,926486;128,9253364;308,322747;53,985602;254,337145;1,514471;242,997998;203,3195;39,678498;0,457943;1964,305946;23,53538815;201,499093;136,365888;65,133205;1,207126;230,637203;23,3195;207,317703;0,793646;-2899,274595;205,9582979;130,491114;357,249323;133,241792;1,082601;265,864799;203,3195;62,545299;1,060733;1191,282162;26,81982749;38,278729;139,043012;259,235718;1,695637;185,0508;203,3195;341,7313;0,732552;194,4486486;0,371592869;;;;;;
-2242924;-10874;12:00:00;-10853;56,834314;54,878019;1,956294;7,778986;13,774261;203,3195;170,454761;6,347287;570,132973;36,42106958;121,528129;94,347243;27,180885;4,029189;47,77064;203,3195;204,45114;2,094829;1126,037838;931,9607821;236,1720044;0,002286846;0,01409005;24,536071;235,901263;242,933843;203,3195;1,969875;7039,008649;828,5428637;274,333036;67,336217;206,996818;2,794468;294,81555;203,3195;91,49605;3,541984;1812,684324;130,6831742;308,927601;53,977418;254,950182;1,512797;243,596404;203,3195;40,276904;0,457117;1961,688649;20,91809086;200,607621;136,369886;64,237735;1,212275;229,679753;23,3195;206,360253;0,792392;-2891,260541;213,9723519;130,857947;357,235815;133,622133;1,080634;266,223843;203,3195;62,904343;1,060216;1189,728649;25,26631397;38,338463;139,038438;259,300025;1,697038;185,11064;203,3195;341,79114;0,732582;193,7318919;-0,345163887;;;;;;
